Milk production reduced,Milk abnormal,Udder swollen/hard,Udder warm,Kicking/avoiding milking,Limping/walking unevenly,Lying down more than usual,Standing on one leg often,Visible injuries/swelling (legs/hooves),Reluctance to move,Aggression/anxiety,Nervous/jumpy,Stumbling/trembling/balance issues,Trouble rising/standing,Excessive licking/teeth grinding,Eating normally,Water intake normal,Isolation from herd,Body temperature (°C),Health Condition
0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,39.28202456463381,2
1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,39.313150444906604,2
0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,39.20131917361702,1
0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,38.93583456201869,1
1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,39.477532163872915,1
0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,37.14165913656938,1
0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,39.8671754464434,1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,37.35102469496989,0
0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,39.97071036924935,2
0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,38.15902003783037,2
0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,39.19018688635555,1
0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,38.271277254948394,1
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,39.68931237744887,0
1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,40.46812820360498,2
0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,38.71225642877218,1
0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,40.5710359231887,1
0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,39.475288180522966,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,39.220551265942724,0
0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,38.557532957130135,1
0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,38.034301979293254,2
0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,41.29732863436157,2
1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,38.910957027378785,1
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,39.35679116387653,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,39.60821596898934,0
0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,39.85582175524899,2
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,38.862366902183304,1
0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,37.57275793615612,1
0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,37.474288119313414,1
0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,37.970953727026334,1
0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,38.42172209404778,1
0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,37.09355963590399,1
1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,39.18851358988329,2
1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,38.91367127038707,1
0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,39.23653989257095,2
0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,38.85139949232494,2
1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,38.05586217332458,2
0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,38.754414819946966,1
0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,39.0699717985238,2
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,37.96526362746219,0
1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,38.771833763851966,2
0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,37.459394355420265,1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,38.718703780479146,0
0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,38.03977221931965,2
1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,39.18782828008758,1
0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,38.480158762150396,1
0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,1,1,0,38.72499261118711,2
1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0,1,38.78925690723664,2
0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,38.84549174609299,1
1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,39.41775440622901,1
1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,38.43948873935679,2
1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,39.419221259322576,1
1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,40.04103796951887,2
0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,38.812545763229565,2
0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,39.06378137726155,1
1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,38.49201801567202,2
0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,38.34478563570514,2
1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,40.339216743168954,1
1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,38.74731827478928,2
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,38.44237803022687,0
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,38.400959418677786,1
0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,39.995025511139005,2
0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,37.793281132881624,2
1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,38.498718495870406,2
0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,38.378635668676864,1
1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,37.996783804202515,1
1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,1,40.17886728529261,2
0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,38.32589693400291,2
0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,39.95886131976556,2
1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,38.82456901172681,2
1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,39.5589698760515,1
0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,39.79958898588516,2
0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,39.23971642616192,1
0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,38.2273748393678,1
1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,37.76199710017275,2
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,38.51445444098397,0
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,38.789925961576,1
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,38.06182169374442,1
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,39.44651684594538,0
1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,39.348198623449726,2
0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,38.87406479157416,1
1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,39.30221325973488,1
0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,37.97805379823919,1
0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,40.44174154895373,1
0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,0,38.92468271240728,2
0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,38.153420797044035,2
1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,39.469701490603455,1
1,1,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,37.361518229506544,2
0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,38.29738220198352,2
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,40.385559892441094,0
1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,40.22363289557185,2
0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,1,37.50849843307312,2
1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,39.93612939725834,2
1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,40.47893156138823,2
0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,38.478888755120614,1
0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,39.06412292871464,2
0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,39.06669871638515,2
0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,39.148618305036955,1
1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,38.242643722537984,2
0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,39.5907210660197,1
0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,37.762812455628776,1
1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,39.47487851182768,1
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,37.446695861407036,1
0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,38.0048030441099,0
0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,39.25196255020984,1
0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,37.827040966266715,1
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,39.408836000303204,1
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,38.028130320357214,0
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,39.504998456171606,1
1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,40.43068085320517,1
0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,37.42007607116159,1
1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,37.67036185790844,2
1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,38.45555672381311,1
0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,39.197259235484545,2
0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,40.071298571949626,1
0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,39.40877263395582,1
0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,40.17372819316461,2
0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,38.10519054123305,1
0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,39.24812821622479,1
1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,38.904878826416045,1
0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,39.516719541654915,1
0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,36.957970600036255,2
0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,39.63342837871117,1
0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,38.91115433204497,1
0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,38.51686862177765,1
0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,38.91327200444076,1
0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,39.61883386215488,2
1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,38.12767052979137,2
0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,39.34172434912016,0
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,40.71410239683371,1
0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,38.77708750154383,2
0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,39.8542854419453,1
1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,37.884135943250904,2
0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,40.120464974178745,2
0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,39.39659060100341,1
1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,38.78387076949598,1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,38.266866028357946,0
0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,38.987114706984514,1
0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,39.584151046727634,1
1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,38.89263887646744,1
0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,40.3529090556312,1
0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,39.33957324835358,1
1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,39.62639957299209,1
0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,39.950503455619625,2
0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,38.774546369256775,0
0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,39.059899377409955,1
0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,39.13022589876194,1
0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,39.80580480912368,1
0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,37.736662240669695,1
0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,36.83552517074903,1
0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,38.32894833939194,1
0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,38.983217915172965,1
0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,38.19483562091546,1
1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,39.25125796806547,1
0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,39.36043213130774,1
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,38.91663591405528,0
0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,37.98749714139809,1
1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,38.60143824069739,1
0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,37.89742419198166,2
0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,39.65295849180205,1
1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,37.90271006610174,1
1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,40.4392530035696,1
1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,39.30557010679862,1
0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,1,0,38.24878244310895,2
0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,39.988324861561495,1
1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,38.67583546191345,2
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,38.802748760628205,1
1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,38.99331627502652,1
1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,37.61074305111869,1
0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,39.315348457703045,1
0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,39.9595058983758,1
0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,0,38.84833921458099,2
0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,39.878240453367034,1
0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,36.34149988554675,2
0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,1,40.17738673883096,2
0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,38.30791423546989,1
0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,39.73056708135596,0
1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0,38.09524758531509,2
0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,38.87552171914898,2
1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,39.62391105188886,2
0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,38.23134562962102,1
0,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,39.372479233756806,2
0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,38.62732303576441,1
0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,39.95349487941671,2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,38.476095855276256,0
0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,38.81541481152843,1
1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,38.525001489582735,2
0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,37.074944786667416,1
1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,37.85817585637273,1
0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,39.41931687906141,1
1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,39.71335725920613,2
1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,39.74998275212706,1
0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,39.566697821147436,1
0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,37.92225936135508,1
0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,38.374840431619525,1
1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,39.35814386368082,1
0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,39.77852632408715,1
0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,38.176533525919695,1
0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,39.25823131942716,1
0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,39.30866335833126,1
0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,37.605929982370014,1
0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,37.71972065908244,1
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,38.32079102764417,1
0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,38.662170877083106,1
1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,38.319991745560785,2
0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,38.85411404973539,1
1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,39.42768533756645,2
0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,38.47758995177486,1
1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,39.56878872387218,2
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,39.231996369156725,1
0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,38.31238163334344,1
0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,37.86251128706853,2
0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,39.33173830248326,1
0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,38.53918670764149,1
0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,37.751824166965676,2
0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,39.19447438951381,0
0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,37.18022368793346,1
0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,37.52674173538907,1
0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,37.884873675181524,1
1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,40.457917416231766,2
0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,38.81524322044746,1
0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,38.9405409914642,2
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,38.66664249538094,0
0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,39.24446875084661,2
0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,38.47174774775565,1
0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0,39.000433132511404,2
1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,37.91240192353033,2
1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,39.18670607717259,1
1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,37.91198319343362,2
0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,40.38752046018149,2
0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,39.122596275823035,2
0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,38.93243109706581,1
0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,38.26002671502372,1
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,38.94405592760526,1
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,39.5122809849105,0
1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,40.15063544982645,1
1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,39.85567564337097,1
0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,38.77017252838939,1
0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,1,0,39.16753133925444,1
1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,38.939291224937755,1
1,1,1,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,39.574381740579184,1
1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,39.39229476966481,0
0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,40.28223227138355,2
1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,39.41015533863123,1
0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,40.57417286225527,1
0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,39.09839384986708,1
1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,39.07227673667967,1
0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,38.6074801648856,1
1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,38.05454263959033,1
1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,39.04288928338715,2
0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,39.238007977903074,2
0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,38.07896195738908,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,39.630403341689636,0
0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,39.37355169418445,1
0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,39.57421809221375,1
0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,39.10811692163986,2
0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,37.24991104610375,1
0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,37.567834550447415,1
0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,37.659984417020596,1
1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,38.57168274332034,1
1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,39.2633284477108,1
0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,39.45397930871183,1
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,38.2800942331423,1
1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,39.465968776278736,2
1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,39.797046064894886,1
0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,1,1,38.290808885931135,2
0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,38.228419065525216,1
0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,39.36969450428427,2
1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,39.85155441941043,1
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,38.827555862993705,1
0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,40.39734483745275,1
0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,38.97062397159027,1
1,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,39.66992801032895,2
1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,38.58202583100962,2
0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,39.0589954383717,2
0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,39.136650334472094,1
1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,38.246732109120614,1
0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,39.453778891176746,1
0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,38.557853877731354,1
1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,38.80572382921072,2
0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,1,0,39.57744884120202,2
0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,39.040921533412224,2
1,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,37.82082736711574,2
1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0,0,38.42493226397086,2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,38.16991472928475,0
0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,37.52449345356767,1
0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,39.009949092265686,1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,39.21366500827572,0
0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,38.79926598865803,1
0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,38.37879242981957,1
0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0,38.14808181703515,2
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,39.59453503277605,1
0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,39.460075588125896,1
0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,37.70435244767216,2
0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,39.306053217199945,1
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,38.35272260318761,1
0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,37.8268986720008,1
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,37.72205572045961,1
1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,39.67461986862543,2
1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,39.63112428112573,1
1,0,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,39.28489674852458,2
